mmap_size,latency
1024,1.949656E-06
1024,1.931409E-06
1024,1.831844E-06
1024,1.864163E-06
1024,1.937123E-06
1024,1.978541E-06
1024,1.823593E-06
1024,1.977967E-06
1024,1.829914E-06
2048,1.818055E-06
2048,2.900649E-06
2048,1.847614E-06
2048,1.818453E-06
2048,1.867965E-06
2048,1.82273E-06
2048,1.871893E-06
2048,1.969091E-06
2048,1.869038E-06
4096,1.833907E-06
4096,1.996185E-06
4096,2.001726E-06
4096,1.840735E-06
4096,1.816045E-06
4096,1.858839E-06
4096,1.879473E-06
4096,1.842696E-06
4096,2.529565E-06
8192,1.978438E-06
8192,1.913518E-06
8192,1.851668E-06
8192,1.865941E-06
8192,1.85223E-06
8192,1.843846E-06
8192,1.865524E-06
8192,1.864781E-06
8192,1.800472E-06
16384,2.482478E-06
16384,1.86031E-06
16384,1.989144E-06
16384,1.879967E-06
16384,1.92846E-06
16384,2.666254E-06
16384,1.798931E-06
16384,1.859511E-06
16384,1.83501E-06
32768,1.818519E-06
32768,1.860788E-06
32768,1.844325E-06
32768,1.792486E-06
32768,1.816946E-06
32768,1.871377E-06
32768,1.86912E-06
32768,1.983087E-06
32768,1.838803E-06
65536,1.832852E-06
65536,1.840534E-06
65536,1.829487E-06
65536,1.994491E-06
65536,1.926566E-06
65536,1.801606E-06
65536,1.805362E-06
65536,1.819483E-06
65536,1.969541E-06
131072,1.93678E-06
131072,1.943528E-06
131072,2.06234E-06
131072,1.866349E-06
131072,1.811592E-06
131072,1.848675E-06
131072,1.983937E-06
131072,1.865743E-06
131072,1.829879E-06
262144,2.759551E-06
262144,3.251491E-06
262144,2.502913E-06
262144,2.682746E-06
262144,2.666224E-06
262144,1.839119E-06
262144,3.367721E-06
262144,2.758257E-06
262144,2.553294E-06
524288,2.744572E-06
524288,3.796011E-06
524288,3.611057E-06
524288,1.889449E-06
524288,4.145271E-06
524288,1.867919E-06
524288,4.216552E-06
524288,1.848936E-06
524288,3.577311E-06
1048576,3.90854E-06
1048576,1.92408E-06
1048576,1.840626E-06
1048576,1.819991E-06
1048576,2.484016E-06
1048576,3.585465E-06
1048576,3.376565E-06
1048576,6.002789E-06
1048576,4.704902E-06
