mmap_size,elapsed_time
4096,0.000087381315
4096,0.000083396493
4096,0.000088217442
4096,0.000047612219
4096,0.000087883322
4096,0.000087543454
4096,0.000090323471
4096,0.000091202523
4096,0.000047986726
4096,0.000088506545
16384,0.000082820015
16384,0.000099227616
16384,0.000105792350
16384,0.000104168717
16384,0.000094612214
16384,0.000084965428
16384,0.000082952076
16384,0.000045703439
16384,0.000084472533
16384,0.000087217811
65536,0.000047667841
65536,0.000085654805
65536,0.000088820974
65536,0.000088866968
65536,0.000092413825
65536,0.000089096846
65536,0.000090393859
65536,0.000090242107
65536,0.000085403722
65536,0.000085292386
262144,0.000086041763
262144,0.000085178484
262144,0.000085922666
262144,0.000084126882
262144,0.000089734086
262144,0.000089724809
262144,0.000087753946
262144,0.000090423328
262144,0.000086445055
262144,0.000048048418
1048576,0.000085646763
1048576,0.000088205633
1048576,0.000083661525
1048576,0.000087973168
1048576,0.000085156367
1048576,0.000088946238
1048576,0.000087425622
1048576,0.000088024283
1048576,0.000092086965
1048576,0.000089127379
