mmap_size,elapsed_time
4096,0.000155677319
4096,0.000164909759
4096,0.000183273774
4096,0.000157119876
4096,0.000142391424
4096,0.000150727051
4096,0.000167926570
4096,0.000160176626
4096,0.000167766201
4096,0.000168942799
16384,0.000156015218
16384,0.000173713024
16384,0.000187806626
16384,0.000171177241
16384,0.000162827847
16384,0.000164213906
16384,0.000158027454
16384,0.000193859045
16384,0.000174576481
16384,0.000164225192
65536,0.000169010374
65536,0.000148933228
65536,0.000164822321
65536,0.000163878732
65536,0.000164995798
65536,0.000167094477
65536,0.000146275676
65536,0.000144847956
65536,0.000154406444
65536,0.000172245501
262144,0.000156366585
262144,0.000148373837
262144,0.000155914171
262144,0.000173070846
262144,0.000158139750
262144,0.000164398166
262144,0.000160059784
262144,0.000179684899
262144,0.000175592704
262144,0.000147556960
1048576,0.000166839916
1048576,0.000173252327
1048576,0.000160619059
1048576,0.000165698970
1048576,0.000159683257
1048576,0.000164336487
1048576,0.000162162060
1048576,0.000152815330
1048576,0.000163101915
1048576,0.000193999016
