mmap_size,latency
4096,0.000137427623
4096,0.000132751456
4096,0.000136098121
4096,0.000135092966
4096,0.000129492208
4096,0.000133232084
4096,0.000137036142
4096,0.000133383810
4096,0.000132743645
16384,0.000135087104
16384,0.000131065510
16384,0.000136299527
16384,0.000138710237
16384,0.000138250418
16384,0.000134196796
16384,0.000134971312
16384,0.000131406105
16384,0.000136231757
65536,0.000129730144
65536,0.000135751535
65536,0.000133559297
65536,0.000135213654
65536,0.000132844729
65536,0.000133686134
65536,0.000134644067
65536,0.000135990861
65536,0.000135493331
